event_id,timestamp,camera_id,camera_location,department,lat,lon,plate_number,detection_confidence_pct,watchlist_status,watchlist_reason
2806,2026-09-15T02:30:25.485879,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2805,2026-09-15T02:30:25.447528,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2804,2026-09-15T02:30:25.444133,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2803,2026-09-15T02:30:25.403116,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2802,2026-09-15T02:30:25.270861,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2801,2026-09-15T02:30:25.232247,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2800,2026-09-15T02:30:24.980755,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2799,2026-09-15T02:30:24.893515,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2798,2026-09-15T02:30:24.858389,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2797,2026-09-15T02:30:24.854690,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2796,2026-09-15T02:30:24.767276,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2795,2026-09-15T02:30:24.643782,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2794,2026-09-15T02:30:24.608871,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2793,2026-09-15T02:30:24.603949,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2792,2026-09-15T02:30:24.434968,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2791,2026-09-15T02:30:24.429861,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2790,2026-09-15T02:30:24.348985,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2789,2026-09-15T02:30:24.342363,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2788,2026-09-15T02:30:24.221678,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2787,2026-09-15T02:30:24.216667,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2786,2026-09-15T02:30:24.134998,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2785,2026-09-15T02:30:24.128028,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2784,2026-09-15T02:30:24.009210,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2783,2026-09-15T02:30:24.003867,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2782,2026-09-15T02:30:23.968876,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2781,2026-09-15T02:30:23.962679,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2780,2026-09-15T02:30:23.920346,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2779,2026-09-15T02:30:23.788763,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2778,2026-09-15T02:30:23.538538,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2777,2026-09-15T02:30:23.498710,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2776,2026-09-15T02:30:23.460024,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2775,2026-09-15T02:30:23.279318,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2774,2026-09-15T02:30:23.276439,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2773,2026-09-15T02:30:23.158323,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2772,2026-09-15T02:30:23.109363,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2771,2026-09-15T02:30:22.982999,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2770,2026-09-15T02:30:22.981103,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2769,2026-09-15T02:30:22.905114,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2768,2026-09-15T02:30:22.895930,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2767,2026-09-15T02:30:22.859661,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2766,2026-09-15T02:30:22.778229,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2765,2026-09-15T02:30:22.697159,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2764,2026-09-15T02:30:22.641844,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2763,2026-09-15T02:30:22.522969,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2762,2026-09-15T02:30:22.474325,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2761,2026-09-15T02:30:22.434268,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2760,2026-09-15T02:30:22.430165,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2759,2026-09-15T02:30:22.349218,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2758,2026-09-15T02:30:22.301097,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2757,2026-09-15T02:30:22.265188,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2756,2026-09-15T02:30:22.261890,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2755,2026-09-15T02:30:22.216810,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2754,2026-09-15T02:30:22.136873,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2753,2026-09-15T02:30:22.090495,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2752,2026-09-15T02:30:21.969980,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2751,2026-09-15T02:30:21.965524,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2750,2026-09-15T02:30:21.884130,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2749,2026-09-15T02:30:21.805626,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2748,2026-09-15T02:30:21.592617,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2747,2026-09-15T02:30:21.590172,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2746,2026-09-15T02:30:21.545044,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2745,2026-09-15T02:30:21.501171,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2744,2026-09-15T02:30:21.372193,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2743,2026-09-15T02:30:21.165083,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2742,2026-09-15T02:30:21.158470,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2741,2026-09-15T02:30:21.030295,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2740,2026-09-15T02:30:20.955615,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2739,2026-09-15T02:30:20.907092,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2738,2026-09-15T02:30:20.862070,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2737,2026-09-15T02:30:20.790031,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2736,2026-09-15T02:30:20.786318,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2735,2026-09-15T02:30:20.571565,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2734,2026-09-15T02:30:20.526131,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2733,2026-09-15T02:30:20.521924,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2732,2026-09-15T02:30:20.400974,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2731,2026-09-15T02:30:20.355996,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2730,2026-09-15T02:30:20.188335,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2729,2026-09-15T02:30:20.186908,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2728,2026-09-15T02:30:20.182836,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2727,2026-09-15T02:30:20.102325,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2726,2026-09-15T02:30:20.100811,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2725,2026-09-15T02:30:19.934641,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2724,2026-09-15T02:30:19.595870,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2723,2026-09-15T02:30:19.553996,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2722,2026-09-15T02:30:19.467399,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2721,2026-09-15T02:30:19.429952,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2720,2026-09-15T02:30:19.425486,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2719,2026-09-15T02:30:19.338002,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2718,2026-09-15T02:30:19.335488,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2717,2026-09-15T02:30:19.295979,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2716,2026-09-15T02:30:19.255183,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2715,2026-09-15T02:30:19.170803,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2714,2026-09-15T02:30:19.165364,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2713,2026-09-15T02:30:19.123361,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2712,2026-09-15T02:30:19.086920,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2711,2026-09-15T02:30:18.961899,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2710,2026-09-15T02:30:18.876226,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2709,2026-09-15T02:30:18.624176,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2708,2026-09-15T02:30:18.616836,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2707,2026-09-15T02:30:18.537735,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2706,2026-09-15T02:30:18.534008,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2705,2026-09-15T02:30:18.489918,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2704,2026-09-15T02:30:18.408391,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2703,2026-09-15T02:30:18.189891,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2702,2026-09-15T02:30:18.062545,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2701,2026-09-15T02:30:17.979575,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2700,2026-09-15T02:30:17.905597,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2699,2026-09-15T02:30:17.904074,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2698,2026-09-15T02:30:17.897223,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2697,2026-09-15T02:30:17.814722,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2696,2026-09-15T02:30:17.693085,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2695,2026-09-15T02:30:17.686872,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2694,2026-09-15T02:30:17.518525,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2693,2026-09-15T02:30:17.471791,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2692,2026-09-15T02:30:17.435922,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2691,2026-09-15T02:30:17.434143,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2690,2026-09-15T02:30:17.392910,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2689,2026-09-15T02:30:17.388367,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2688,2026-09-15T02:30:17.348237,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2687,2026-09-15T02:30:17.346631,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2686,2026-09-15T02:30:17.097079,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2685,2026-09-15T02:30:17.053731,GJ-GNR-013,GIFT City Main Expressway Toll,Home (Police),23.1612,72.6841,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2684,2026-09-15T02:30:17.049342,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2683,2026-09-15T02:30:17.009949,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2682,2026-09-15T02:30:16.970193,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2681,2026-09-15T02:30:16.919516,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2680,2026-09-15T02:30:16.757574,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2679,2026-09-15T02:30:16.674827,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2678,2026-09-15T02:30:16.584332,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2677,2026-09-15T02:30:16.551703,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2676,2026-09-15T02:30:16.375433,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2675,2026-09-15T02:30:16.286700,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2674,2026-09-15T02:30:16.163646,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2673,2026-09-15T02:30:16.121348,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2672,2026-09-15T02:30:16.069067,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2671,2026-09-15T02:30:15.993361,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2670,2026-09-15T02:30:15.907493,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2669,2026-09-15T02:30:15.858274,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2668,2026-09-15T02:30:15.818149,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2667,2026-09-15T02:30:15.779338,GJ-AHM-007,Subhash Bridge RTO Checkpost,RTO,23.0612,72.5801,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2666,2026-09-15T02:30:15.774111,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2665,2026-09-15T02:30:15.688002,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2664,2026-09-15T02:30:15.644520,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ27CD5555,95.4,LOW,Expired Fitness Certificate
2663,2026-09-15T02:30:15.610768,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ01AB1234,95.4,HIGH,Stolen Vehicle (FIR #102/2026)
2662,2026-09-15T02:30:15.604337,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2661,2026-09-15T02:30:15.438251,GJ-GNR-011,"Chh-0 Circle, Gandhinagar",Home (Police),23.2156,72.6369,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
2660,2026-09-15T02:30:15.390073,GJ-AHM-001,SG Highway - Pakwan Cross Road,Home (Police),23.0489,72.5085,GJ05XX9999,95.4,CRITICAL,Wanted in hit-and-run
2659,2026-09-15T02:30:15.307002,GJ-AHM-003,"Income Tax Circle, Ashram Road",Home (Police),23.0402,72.5699,GJ01DX5432,95.4,HIGH,Suspect in gold smuggling
